target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles,session_id_synthesis,lag_label,lags,n_lags
population_rate_entropy,719161530,VISp,spontaneous,2071,15,ok,0.3763159161109259,0.4324587818290142,0.0561428657180882,-0.0028661172634276,0.0017494352500026,0.0590089829815158,0.0196078431372549,0.08,50,719161530,lag12,"1,2",2
population_mean_rate_hz,719161530,CA1,spontaneous,2071,15,ok,0.1531133204647743,0.185577318427576,0.0324639979628017,-0.0045352192239934,0.0020918427076053,0.0369992171867951,0.0196078431372549,0.0,50,719161530,lag12,"1,2",2
population_mean_rate_hz,719161530,LGd,spontaneous,2071,15,ok,0.6185121364429058,0.6629099437989295,0.0443978073560237,-0.0022654639141905,0.0009650526614013,0.0466632712702142,0.0196078431372549,0.02,50,719161530,lag12,"1,2",2
population_mean_rate_hz,719161530,VISl,spontaneous,2071,15,ok,0.3154258055591153,0.3274226625727326,0.0119968570136173,-0.0030993519471157,0.0020484997045129,0.015096208960733,0.0196078431372549,0.06,50,719161530,lag12,"1,2",2
population_mean_rate_hz,719161530,VISp,spontaneous,2071,15,ok,0.4219266629141578,0.4645483179865536,0.0426216550723957,-0.0032582552900485,0.0014103110331281,0.0458799103624443,0.0196078431372549,0.0,50,719161530,lag12,"1,2",2
population_state_speed,719161530,CA1,spontaneous,2071,15,ok,0.1159472344966759,0.1342946889684781,0.0183474544718021,-0.0045285535382168,0.0029457933949076,0.022876008010019,0.0196078431372549,0.08,50,719161530,lag12,"1,2",2
population_state_speed,719161530,LGd,spontaneous,2071,15,ok,0.0577145837291279,0.0583818222137084,0.0006672384845805,-0.0055820128633949,0.0023550605835154,0.0062492513479754,0.0392156862745098,0.02,50,719161530,lag12,"1,2",2
population_state_speed,719161530,VISl,spontaneous,2071,15,ok,0.1217224528160737,0.1331718283393672,0.0114493755232935,-0.0047999700625213,0.0019645721963732,0.0162493455858149,0.0196078431372549,0.02,50,719161530,lag12,"1,2",2
population_state_speed,719161530,VISp,spontaneous,2071,15,ok,0.1135118367438214,0.1178752311653524,0.0043633944215309,-0.0052842742905642,0.0024584830232675,0.0096476687120952,0.0196078431372549,0.04,50,719161530,lag12,"1,2",2
active_unit_fraction,719161530,CA1,spontaneous,2056,15,ok,0.1918453139481897,0.2646308390337613,0.0727855250855715,-0.0057628301758549,0.0027254639821025,0.0785483552614265,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
active_unit_fraction,719161530,LGd,spontaneous,2056,15,ok,0.5528781648123654,0.5961984049722431,0.0433202401598776,-0.0030729788499153,0.0019300223452725,0.046393219009793,0.0196078431372549,0.08,50,719161530,lag123,"1,2,3",3
active_unit_fraction,719161530,VISl,spontaneous,2056,15,ok,0.2726888529893767,0.3443740596335186,0.0716852066441419,-0.0050737580260116,0.0023226750142089,0.0767589646701535,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
active_unit_fraction,719161530,VISp,spontaneous,2056,15,ok,0.4561037105373534,0.5274989295464716,0.0713952190091181,-0.004089874737376,0.0016723423176715,0.0754850937464942,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_rate_entropy,719161530,CA1,spontaneous,2056,15,ok,0.2011251248059427,0.2825810949262674,0.0814559701203246,-0.0055359626756311,0.002910772653367,0.0869919327959558,0.0196078431372549,0.02,50,719161530,lag123,"1,2,3",3
population_rate_entropy,719161530,LGd,spontaneous,2056,15,ok,0.4513160253575425,0.485425387129026,0.0341093617714834,-0.0045769964810753,0.0017618474033733,0.0386863582525588,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_rate_entropy,719161530,VISl,spontaneous,2056,15,ok,0.2157861324703351,0.2817373699900186,0.0659512375196834,-0.006175370716222,0.0020962556391879,0.0721266082359055,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_rate_entropy,719161530,VISp,spontaneous,2056,15,ok,0.3758665925388096,0.4428416607281297,0.06697506818932,-0.0049831224771038,0.0023305610597577,0.0719581906664239,0.0196078431372549,0.04,50,719161530,lag123,"1,2,3",3
population_mean_rate_hz,719161530,CA1,spontaneous,2056,15,ok,0.1539645232009643,0.1907014289495633,0.036736905748599,-0.0066693216541383,0.0028004443616149,0.0434062274027373,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_mean_rate_hz,719161530,LGd,spontaneous,2056,15,ok,0.615513231791067,0.6622390990618376,0.0467258672707706,-0.0031611878088111,0.0009890592803873,0.0498870550795818,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_mean_rate_hz,719161530,VISl,spontaneous,2056,15,ok,0.3158021229288118,0.3304724290450666,0.0146703061162547,-0.0057926966397841,0.0022411507652568,0.0204630027560388,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_mean_rate_hz,719161530,VISp,spontaneous,2056,15,ok,0.4202523332837197,0.4714190884632641,0.0511667551795443,-0.0049031308435403,0.0019694211994916,0.0560698860230847,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_state_speed,719161530,CA1,spontaneous,2056,15,ok,0.1117295976256489,0.1361833431448464,0.0244537455191975,-0.0072607332223954,0.0027180388384989,0.031714478741593,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_state_speed,719161530,LGd,spontaneous,2056,15,ok,0.0590085977875602,0.0530902182452366,-0.0059183795423236,-0.0082294523201903,0.0034678423692182,0.0023110727778667,0.196078431372549,0.02,50,719161530,lag123,"1,2,3",3
population_state_speed,719161530,VISl,spontaneous,2056,15,ok,0.1208440503425147,0.1316198035986527,0.0107757532561379,-0.0073232626439755,0.0022307642949004,0.0180990159001135,0.0196078431372549,0.0,50,719161530,lag123,"1,2,3",3
population_state_speed,719161530,VISp,spontaneous,2056,15,ok,0.1105730292386694,0.1104522482984502,-0.0001207809402191,-0.0071810477725038,0.0030208170417687,0.0070602668322846,0.0588235294117647,0.04,50,719161530,lag123,"1,2,3",3
active_unit_fraction,719161530,CA1,spontaneous,2041,14,ok,0.1946822375256974,0.2757905535047744,0.0811083159790769,-0.008884306638686,0.002882378688444,0.0899926226177629,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
active_unit_fraction,719161530,LGd,spontaneous,2041,14,ok,0.5616022663699756,0.6042840437423627,0.0426817773723871,-0.0044243867154088,0.0021863458095138,0.0471061640877959,0.0196078431372549,0.06,50,719161530,lag1234,"1,2,3,4",4
active_unit_fraction,719161530,VISl,spontaneous,2041,14,ok,0.2725025882227269,0.3532401190229839,0.080737530800257,-0.007955615923734,0.0026714633359275,0.0886931467239911,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
active_unit_fraction,719161530,VISp,spontaneous,2041,14,ok,0.4609375084979192,0.5404958129940508,0.0795583044961315,-0.0059608302890347,0.0025094407889315,0.0855191347851663,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_rate_entropy,719161530,CA1,spontaneous,2041,14,ok,0.2059204521991441,0.2947937875320255,0.0888733353328814,-0.0074428805940761,0.002513497950222,0.0963162159269576,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_rate_entropy,719161530,LGd,spontaneous,2041,14,ok,0.47755651248984,0.5137380207602034,0.0361815082703633,-0.0058780017357797,0.001936811469816,0.0420595100061431,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_rate_entropy,719161530,VISl,spontaneous,2041,14,ok,0.2159933658463113,0.2850721220509347,0.0690787562046233,-0.0084100022497531,0.0038247281367897,0.0774887584543765,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_rate_entropy,719161530,VISp,spontaneous,2041,14,ok,0.3831166903107023,0.4585226094488799,0.0754059191381776,-0.0065473865850527,0.0020496919801254,0.0819533057232303,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_mean_rate_hz,719161530,CA1,spontaneous,2041,14,ok,0.1546649747113352,0.19681993277615,0.0421549580648148,-0.0088510465099629,0.0032465530662136,0.0510060045747777,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_mean_rate_hz,719161530,LGd,spontaneous,2041,14,ok,0.6184872446626413,0.66485303205178,0.0463657873891387,-0.0043487367722754,0.0016260061153018,0.0507145241614142,0.0196078431372549,0.02,50,719161530,lag1234,"1,2,3,4",4
population_mean_rate_hz,719161530,VISl,spontaneous,2041,14,ok,0.3164775183854255,0.3322523784757598,0.0157748600903343,-0.0072998791443691,0.0023404604717026,0.0230747392347034,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_mean_rate_hz,719161530,VISp,spontaneous,2041,14,ok,0.4224481555819404,0.4794039851280143,0.0569558295460739,-0.0064956850668661,0.0023789285911311,0.06345151461294,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_state_speed,719161530,CA1,spontaneous,2041,14,ok,0.1075879264826021,0.1389196658875892,0.031331739404987,-0.0097600818543214,0.003395152282422,0.0410918212593084,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_state_speed,719161530,LGd,spontaneous,2041,14,ok,0.0589199950882605,0.0487915613138265,-0.0101284337744339,-0.0113202075773546,0.0042922206705789,0.0011917738029206,0.3725490196078431,0.04,50,719161530,lag1234,"1,2,3,4",4
population_state_speed,719161530,VISl,spontaneous,2041,14,ok,0.1220604137782627,0.1314732974433657,0.009412883665103,-0.0099257077638793,0.0031423378501424,0.0193385914289824,0.0196078431372549,0.0,50,719161530,lag1234,"1,2,3,4",4
population_state_speed,719161530,VISp,spontaneous,2041,14,ok,0.1140156193541944,0.1099669348947458,-0.0040486844594486,-0.0093561902847929,0.004079597747462,0.0053075058253443,0.0784313725490196,0.02,50,719161530,lag1234,"1,2,3,4",4
active_unit_fraction,750749662,CA1,spontaneous,2086,15,ok,0.2658414095626331,0.3056782730817066,0.0398368635190734,-0.0016061108466487,0.0015203514347184,0.0414429743657221,0.0196078431372549,0.12,50,750749662,lag1,1,1
active_unit_fraction,750749662,LGd,spontaneous,2086,15,ok,0.5893463066893513,0.6216666335312606,0.0323203268419093,-0.0012151053707283,0.0007361310831354,0.0335354322126377,0.0196078431372549,0.08,50,750749662,lag1,1,1
active_unit_fraction,750749662,VISl,spontaneous,2086,15,ok,0.1893551504468602,0.2238157157738356,0.0344605653269753,-0.0018678834653126,0.0015565759092417,0.036328448792288,0.0196078431372549,0.16,50,750749662,lag1,1,1
active_unit_fraction,750749662,VISp,spontaneous,2086,15,ok,0.1126925176731427,0.1260129766452782,0.0133204589721355,-0.0023860551125459,0.0018965763712276,0.0157065140846815,0.0196078431372549,0.14,50,750749662,lag1,1,1
population_rate_entropy,750749662,CA1,spontaneous,2086,15,ok,0.2713769774769552,0.3087099929917389,0.0373330155147837,-0.0017107749461597,0.0014565821983789,0.0390437904609434,0.0196078431372549,0.2,50,750749662,lag1,1,1
population_rate_entropy,750749662,LGd,spontaneous,2086,15,ok,0.4616207740088104,0.4914621925653241,0.0298414185565136,-0.0012218936153875,0.0010278392390932,0.0310633121719012,0.0196078431372549,0.08,50,750749662,lag1,1,1
population_rate_entropy,750749662,VISl,spontaneous,2086,15,ok,0.2115574987527518,0.2586351727770054,0.0470776740242535,-0.0021681191962407,0.00116456577621,0.0492457932204943,0.0196078431372549,0.02,50,750749662,lag1,1,1
population_rate_entropy,750749662,VISp,spontaneous,2086,15,ok,0.0941137440261318,0.1296575677427621,0.0355438237166303,-0.0015397286802195,0.0018925893862764,0.0370835523968498,0.0196078431372549,0.22,50,750749662,lag1,1,1
population_mean_rate_hz,750749662,CA1,spontaneous,2086,15,ok,0.4243982087512636,0.4584619322075735,0.0340637234563098,-0.0013575826248914,0.0011939063027029,0.0354213060812012,0.0196078431372549,0.1,50,750749662,lag1,1,1
population_mean_rate_hz,750749662,LGd,spontaneous,2086,15,ok,0.6781699173038784,0.7050653136619425,0.026895396358064,-0.0008283977180932,0.0006429320040403,0.0277237940761572,0.0196078431372549,0.1,50,750749662,lag1,1,1
population_mean_rate_hz,750749662,VISl,spontaneous,2086,15,ok,0.1391162910212613,0.1491222780778551,0.0100059870565938,-0.0021312979532189,0.0013227651644012,0.0121372850098128,0.0196078431372549,0.04,50,750749662,lag1,1,1
population_mean_rate_hz,750749662,VISp,spontaneous,2086,15,ok,0.0971138245215805,0.0907728511979485,-0.006340973323632,-0.0021402785366866,0.00151936952861,-0.0042006947869453,0.9803921568627452,0.06,50,750749662,lag1,1,1
population_state_speed,750749662,CA1,spontaneous,2086,15,ok,0.0994380253907125,0.1166976071604429,0.0172595817697304,-0.0023383250069633,0.0015583703582477,0.0195979067766937,0.0196078431372549,0.06,50,750749662,lag1,1,1
population_state_speed,750749662,LGd,spontaneous,2086,15,ok,0.1162456214713125,0.1107993403035372,-0.0054462811677753,-0.0024971624043435,0.0014713076320911,-0.0029491187634318,1.0,0.08,50,750749662,lag1,1,1
population_state_speed,750749662,VISl,spontaneous,2086,15,ok,0.149981370666573,0.1497025051253833,-0.0002788655411897,-0.0021371473060695,0.0013574894755328,0.0018582817648798,0.1372549019607843,0.08,50,750749662,lag1,1,1
population_state_speed,750749662,VISp,spontaneous,2086,15,ok,0.1708687744286074,0.1937954014186315,0.022926626990024,-0.0023635880082337,0.0019967734909216,0.0252902149982577,0.0196078431372549,0.1,50,750749662,lag1,1,1
active_unit_fraction,750749662,CA1,spontaneous,2071,15,ok,0.2654202367733355,0.2977672422713633,0.0323470054980278,-0.0019781002956503,0.0015085060170881,0.0343251057936781,0.0196078431372549,0.14,50,750749662,lag2,2,1
active_unit_fraction,750749662,LGd,spontaneous,2071,15,ok,0.5897745119817112,0.6196676067905103,0.029893094808799,-0.0011746402195581,0.0006484017944852,0.0310677350283572,0.0196078431372549,0.04,50,750749662,lag2,2,1
active_unit_fraction,750749662,VISl,spontaneous,2071,15,ok,0.1888702609889233,0.2541203748580214,0.065250113869098,-0.0021036483662148,0.0014119776893187,0.0673537622353128,0.0196078431372549,0.06,50,750749662,lag2,2,1
active_unit_fraction,750749662,VISp,spontaneous,2071,15,ok,0.1098166913069897,0.1461594111669097,0.0363427198599199,-0.0020128801239134,0.0016122328804994,0.0383555999838334,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_rate_entropy,750749662,CA1,spontaneous,2071,15,ok,0.2723116375293365,0.3067840501332222,0.0344724126038856,-0.0019279176467918,0.0018434793101188,0.0364003302506775,0.0196078431372549,0.12,50,750749662,lag2,2,1
population_rate_entropy,750749662,LGd,spontaneous,2071,15,ok,0.4613022369464055,0.4860404673771042,0.0247382304306987,-0.0012344251796725,0.0010889893779288,0.0259726556103713,0.0196078431372549,0.08,50,750749662,lag2,2,1
population_rate_entropy,750749662,VISl,spontaneous,2071,15,ok,0.2097677775664728,0.2874729320514242,0.0777051544849514,-0.0019409741797593,0.0014870108900885,0.0796461286647108,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_rate_entropy,750749662,VISp,spontaneous,2071,15,ok,0.0920776064098704,0.1494241331615144,0.057346526751644,-0.0022648921645427,0.0020554935010142,0.0596114189161868,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_mean_rate_hz,750749662,CA1,spontaneous,2071,15,ok,0.4232157803255278,0.462146464023112,0.0389306836975841,-0.0013474866576657,0.0010331967675654,0.0402781703552499,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_mean_rate_hz,750749662,LGd,spontaneous,2071,15,ok,0.6794317678286059,0.7065410345609808,0.0271092667323749,-0.0007520889515383,0.0005790981982082,0.0278613556839132,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_mean_rate_hz,750749662,VISl,spontaneous,2071,15,ok,0.1414712392205204,0.1711110920431838,0.0296398528226634,-0.0019153651692178,0.0017232214613423,0.0315552179918812,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_mean_rate_hz,750749662,VISp,spontaneous,2071,15,ok,0.0948677593277051,0.1006842564079112,0.005816497080206,-0.0023488594498197,0.0018575576648884,0.0081653565300257,0.0196078431372549,0.08,50,750749662,lag2,2,1
population_state_speed,750749662,CA1,spontaneous,2071,15,ok,0.0991110415645487,0.1118770941933526,0.0127660526288039,-0.0022698639330735,0.0014647445386197,0.0150359165618775,0.0196078431372549,0.08,50,750749662,lag2,2,1
population_state_speed,750749662,LGd,spontaneous,2071,15,ok,0.1145761628021879,0.1135686980604492,-0.0010074647417387,-0.0026043609266075,0.001495575454792,0.0015968961848688,0.196078431372549,0.02,50,750749662,lag2,2,1
population_state_speed,750749662,VISl,spontaneous,2071,15,ok,0.1555608652269738,0.166793344288012,0.0112324790610381,-0.0020321780830146,0.0016065053822895,0.0132646571440527,0.0196078431372549,0.1,50,750749662,lag2,2,1
population_state_speed,750749662,VISp,spontaneous,2071,15,ok,0.1713427147719172,0.1930511896158984,0.0217084748439811,-0.0015395399172283,0.0015894737628061,0.0232480147612095,0.0196078431372549,0.14,50,750749662,lag2,2,1
active_unit_fraction,750749662,CA1,spontaneous,2071,15,ok,0.2654202367733355,0.3158569832793468,0.0504367465060113,-0.0037608471464936,0.0018414799203171,0.054197593652505,0.0196078431372549,0.02,50,750749662,lag12,"1,2",2
active_unit_fraction,750749662,LGd,spontaneous,2071,15,ok,0.5897745119817112,0.6299006971989984,0.0401261852172872,-0.002078573374071,0.0009921105319798,0.0422047585913582,0.0196078431372549,0.04,50,750749662,lag12,"1,2",2
active_unit_fraction,750749662,VISl,spontaneous,2071,15,ok,0.1888702609889233,0.2601711051368001,0.0713008441478767,-0.0033013970042979,0.0021312227940735,0.0746022411521746,0.0196078431372549,0.06,50,750749662,lag12,"1,2",2
active_unit_fraction,750749662,VISp,spontaneous,2071,15,ok,0.1098166913069897,0.1476569979761635,0.0378403066691737,-0.0041867448578933,0.0027233577783772,0.042027051527067,0.0196078431372549,0.08,50,750749662,lag12,"1,2",2
population_rate_entropy,750749662,CA1,spontaneous,2071,15,ok,0.2723116375293365,0.3208054789287349,0.0484938413993983,-0.003611509346803,0.0017424913745324,0.0521053507462013,0.0196078431372549,0.0,50,750749662,lag12,"1,2",2
population_rate_entropy,750749662,LGd,spontaneous,2071,15,ok,0.4613022369464055,0.4968885583769777,0.0355863214305722,-0.0024953548157003,0.0016316555793099,0.0380816762462726,0.0196078431372549,0.1,50,750749662,lag12,"1,2",2
population_rate_entropy,750749662,VISl,spontaneous,2071,15,ok,0.2097677775664728,0.2983046228893068,0.088536845322834,-0.0041114229512127,0.0016428780846256,0.0926482682740467,0.0196078431372549,0.0,50,750749662,lag12,"1,2",2
population_rate_entropy,750749662,VISp,spontaneous,2071,15,ok,0.0920776064098704,0.1642734358501408,0.0721958294402704,-0.0043082218741707,0.0022926294602863,0.0765040513144412,0.0196078431372549,0.06,50,750749662,lag12,"1,2",2
population_mean_rate_hz,750749662,CA1,spontaneous,2071,15,ok,0.4232157803255278,0.4731180334583473,0.0499022531328194,-0.0030126507618461,0.0013934890486086,0.0529149038946656,0.0196078431372549,0.04,50,750749662,lag12,"1,2",2
population_mean_rate_hz,750749662,LGd,spontaneous,2071,15,ok,0.6794317678286059,0.713294708995462,0.033862941166856,-0.001805686415987,0.0006805002042844,0.0356686275828431,0.0196078431372549,0.0,50,750749662,lag12,"1,2",2
population_mean_rate_hz,750749662,VISl,spontaneous,2071,15,ok,0.1414712392205204,0.1683874803867638,0.0269162411662434,-0.0039503965798923,0.0022333104928547,0.0308666377461357,0.0196078431372549,0.04,50,750749662,lag12,"1,2",2
population_mean_rate_hz,750749662,VISp,spontaneous,2071,15,ok,0.0948677593277051,0.0935219940219804,-0.0013457653057247,-0.0046684194472892,0.0027518349282759,0.0033226541415645,0.1176470588235294,0.02,50,750749662,lag12,"1,2",2
population_state_speed,750749662,CA1,spontaneous,2071,15,ok,0.0991110415645487,0.1231433543882326,0.0240323128236839,-0.0049088139893025,0.002435743289626,0.0289411268129864,0.0196078431372549,0.06,50,750749662,lag12,"1,2",2
population_state_speed,750749662,LGd,spontaneous,2071,15,ok,0.1145761628021879,0.1070342786803227,-0.0075418841218651,-0.0047776943503632,0.0020468212854578,-0.0027641897715019,0.9803921568627452,0.04,50,750749662,lag12,"1,2",2
population_state_speed,750749662,VISl,spontaneous,2071,15,ok,0.1555608652269738,0.1664635550119404,0.0109026897849665,-0.0043625963617523,0.0026405558565368,0.0152652861467188,0.0196078431372549,0.04,50,750749662,lag12,"1,2",2
population_state_speed,750749662,VISp,spontaneous,2071,15,ok,0.1713427147719172,0.2067031182390116,0.0353604034670944,-0.0038736450768455,0.0025788686195,0.0392340485439399,0.0196078431372549,0.1,50,750749662,lag12,"1,2",2
active_unit_fraction,750749662,CA1,spontaneous,2056,15,ok,0.2662372788262147,0.3227133326646848,0.0564760538384701,-0.0055828175748648,0.0024886896198536,0.0620588714133349,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
active_unit_fraction,750749662,LGd,spontaneous,2056,15,ok,0.5909857012051236,0.6331672665780184,0.0421815653728947,-0.0033518855919918,0.0012860644221152,0.0455334509648866,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
active_unit_fraction,750749662,VISl,spontaneous,2056,15,ok,0.1931201926339378,0.2768911641476338,0.0837709715136959,-0.0059443986763353,0.002788337106544,0.0897153701900312,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
active_unit_fraction,750749662,VISp,spontaneous,2056,15,ok,0.1150319307056437,0.1667416006613045,0.0517096699556607,-0.0062116464239738,0.0034074909442726,0.0579213163796346,0.0196078431372549,0.04,50,750749662,lag123,"1,2,3",3
population_rate_entropy,750749662,CA1,spontaneous,2056,15,ok,0.2727598725985213,0.3276568690767304,0.0548969964782091,-0.0062181447087058,0.0020649446644303,0.0611151411869149,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
population_rate_entropy,750749662,LGd,spontaneous,2056,15,ok,0.4624949920721057,0.5012135870430413,0.0387185949709355,-0.0042041138661112,0.0018068376032227,0.0429227088370468,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
population_rate_entropy,750749662,VISl,spontaneous,2056,15,ok,0.2112338153480587,0.3155048944441373,0.1042710790960785,-0.0059939470933118,0.0032116546537657,0.1102650261893904,0.0196078431372549,0.06,50,750749662,lag123,"1,2,3",3
population_rate_entropy,750749662,VISp,spontaneous,2056,15,ok,0.0954269107848192,0.1974711900856454,0.1020442793008261,-0.0072035777495687,0.0030568040355596,0.1092478570503949,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
population_mean_rate_hz,750749662,CA1,spontaneous,2056,15,ok,0.4233903127850857,0.4760293872145027,0.0526390744294169,-0.0046286046055379,0.0018971956885322,0.0572676790349548,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
population_mean_rate_hz,750749662,LGd,spontaneous,2056,15,ok,0.6777785697832757,0.7139010999689078,0.0361225301856321,-0.0025709912861457,0.001138051630954,0.0386935214717779,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
population_mean_rate_hz,750749662,VISl,spontaneous,2056,15,ok,0.1493469379053688,0.1779266895749618,0.028579751669593,-0.0067649811995248,0.002887813695065,0.0353447328691178,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
population_mean_rate_hz,750749662,VISp,spontaneous,2056,15,ok,0.1028479204501783,0.1071945987920147,0.0043466783418364,-0.0071679770925469,0.0026981523663116,0.0115146554343833,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
population_state_speed,750749662,CA1,spontaneous,2056,15,ok,0.0991933063532916,0.1216733640632122,0.0224800577099206,-0.0070705357784643,0.0033609290599247,0.029550593488385,0.0196078431372549,0.02,50,750749662,lag123,"1,2,3",3
population_state_speed,750749662,LGd,spontaneous,2056,15,ok,0.1143068481940903,0.1014307174636194,-0.0128761307304708,-0.0073481966225251,0.0027306471790102,-0.0055279341079457,0.9803921568627452,0.0,50,750749662,lag123,"1,2,3",3
population_state_speed,750749662,VISl,spontaneous,2056,15,ok,0.143895890362842,0.1424664087258917,-0.0014294816369502,-0.0063858221275027,0.0026656877360392,0.0049563404905524,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
population_state_speed,750749662,VISp,spontaneous,2056,15,ok,0.1620695527045548,0.2021127661931072,0.0400432134885524,-0.0060435827482788,0.0026364116512243,0.0460867962368313,0.0196078431372549,0.0,50,750749662,lag123,"1,2,3",3
active_unit_fraction,750749662,CA1,spontaneous,2041,14,ok,0.2741701751213262,0.3383256905161002,0.0641555153947739,-0.0076970133544421,0.0027589249159758,0.0718525287492161,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
active_unit_fraction,750749662,LGd,spontaneous,2041,14,ok,0.5929794745398993,0.6355979625268933,0.0426184879869939,-0.0041205734793622,0.0016719445041774,0.0467390614663562,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
active_unit_fraction,750749662,VISl,spontaneous,2041,14,ok,0.1934423562545297,0.2798973258785865,0.0864549696240567,-0.0082913191102508,0.003315410943081,0.0947462887343075,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
active_unit_fraction,750749662,VISp,spontaneous,2041,14,ok,0.1133304957936465,0.1664023136633412,0.0530718178696947,-0.00805883227316,0.0041822929564751,0.0611306501428548,0.0196078431372549,0.04,50,750749662,lag1234,"1,2,3,4",4
population_rate_entropy,750749662,CA1,spontaneous,2041,14,ok,0.2892859752554935,0.356629809628127,0.0673438343726335,-0.0073622283980811,0.0031182455259079,0.0747060627707147,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_rate_entropy,750749662,LGd,spontaneous,2041,14,ok,0.4666185738613035,0.5059016065737804,0.0392830327124767,-0.0055027673837814,0.0021747413069558,0.0447858000962582,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_rate_entropy,750749662,VISl,spontaneous,2041,14,ok,0.2120019294879979,0.3202391604924876,0.1082372310044896,-0.0079318625088167,0.0035495187289227,0.1161690935133064,0.0196078431372549,0.02,50,750749662,lag1234,"1,2,3,4",4
population_rate_entropy,750749662,VISp,spontaneous,2041,14,ok,0.0912923030578807,0.1961072918528501,0.1048149887949694,-0.0077185826362503,0.0038303992522507,0.1125335714312198,0.0196078431372549,0.02,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,CA1,spontaneous,2041,14,ok,0.424679992844993,0.4780551450829846,0.0533751522379916,-0.0056932078547791,0.0018580790675159,0.0590683600927707,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,LGd,spontaneous,2041,14,ok,0.6771364949902818,0.7169411523238083,0.0398046573335264,-0.0038822600692429,0.000983684961622,0.0436869174027693,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,VISl,spontaneous,2041,14,ok,0.148650743111037,0.1779852363450539,0.0293344932340169,-0.0086777101583932,0.0035817430794712,0.0380122033924102,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,VISp,spontaneous,2041,14,ok,0.1022349422849813,0.1008511144594787,-0.0013838278255026,-0.0094218710089441,0.0034834495126765,0.0080380431834415,0.0392156862745098,0.0,50,750749662,lag1234,"1,2,3,4",4
population_state_speed,750749662,CA1,spontaneous,2041,14,ok,0.0975205828352784,0.1062706903493728,0.0087501075140944,-0.009443967767501,0.0032138584631608,0.0181940752815954,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
